uuid,vin,make,model,mileage,price,creation_date,update_date,cositas,zip_code
1846e8ab-7454-4874-8f05-a9a99b602cd8,WAUGFAFR9DA995108,Maybach,57,654,499875839.59,8/17/2020,5/9/2020,6/7/2020,65862-013
b0b4a7c7-57d2-4c6e-a31e-50b9f8b76772,5J6TF2H54FL033009,Studebaker,Avanti,655,505693501.8,3/1/2021,12/7/2020,3/7/2021,59762-5021
92488988-1b38-4a67-a4eb-1fce07d7f676,1G4HR57YX6U871616,Ford,E-Series,656,614035227.85,7/20/2020,10/23/2020,12/20/2020,59148-003
f2aebf52-2b56-4dbe-9524-ec894c62d03d,1G6AK5SX2E0621577,Mitsubishi,Mirage,657,260801266.46,11/24/2020,1/14/2021,5/25/2020,43269-679
ff0bb99d-6435-4258-bb23-ad57e735029f,2C3CDXBG8CH209012,Toyota,Matrix,658,775422571.32,7/9/2020,6/14/2020,8/30/2020,43353-492
d61fd225-ec08-4b75-a639-4c1d94752ff9,4T1BD1EB0DU140783,Kia,Spectra,659,207879431.08,4/6/2021,1/24/2021,12/6/2020,65321-019
c9bec10a-54b8-4dd3-a7fc-7a7eaf92af6a,WBA5B1C52FG986027,Lamborghini,Gallardo,660,692782219.97,8/10/2020,8/4/2020,9/16/2020,37000-404
4a669e51-d8e6-40dc-8b6e-a566be1d8f4e,WA1LGAFE3BD394309,BMW,X5,661,998445079.24,4/8/2021,10/15/2020,5/19/2020,61010-8200
e978d320-1e38-4c2b-a4a1-997489bd8719,WA1DGAFE5ED829727,Kia,Rio,662,66299278.31,8/16/2020,9/28/2020,11/14/2020,48951-2079
2d82ae90-5d35-41e8-a1d4-abfcd2bfea4c,WUADUAFG8CN309712,Chrysler,PT Cruiser,663,186049017.94,6/12/2020,2/2/2021,6/15/2020,61748-044
2a8221df-74f5-47ec-a462-74051f25c47b,1G6YV36A075975359,Porsche,944,664,170180538.16,10/10/2020,8/30/2020,12/8/2020,0179-1026
489c9f7c-5f05-458c-baa4-461cee4a8e49,5BZBF0AA2FN567563,Ford,F250,665,814486035.49,4/15/2021,11/10/2020,9/27/2020,0378-5212
cda8da81-414d-4051-9db8-bf2d431bb1a8,19XFA1E80AE912373,Jaguar,XK Series,666,924913359.63,7/16/2020,1/4/2021,9/12/2020,67046-129
3c35d715-71a4-44bc-b4da-f3f35a3cf4a1,WBA3B3C54DF754762,Nissan,Altima,667,509365740.72,2/24/2021,3/10/2021,1/3/2021,55714-4529
633c9765-33a2-45ac-8f32-c77eb4ee6441,WBXPC93468W697176,Volkswagen,Golf,668,71999296.91,3/15/2021,8/26/2020,7/1/2020,50973-1001
c3aa38ec-b0de-40bf-8268-43dbb93e92a8,2HNYD28387H573357,GMC,2500 Club Coupe,669,868338638.55,2/4/2021,5/2/2020,11/23/2020,11822-0028
ba71673b-6562-4de1-b0d7-a012f391b3b1,WAUMF78P66A610267,Buick,Reatta,670,666837871.6,10/11/2020,3/16/2021,7/15/2020,65044-3596
0a6155f4-811b-4011-8d41-da05f927bf1e,5N1AA0NC9FN541947,Maybach,62,671,787817891.13,9/19/2020,5/15/2020,12/9/2020,59220-4001
9f37afa8-892a-4995-b12b-e668446e2608,JH4CU4F45AC957595,Suzuki,Equator,672,604239363.41,9/18/2020,7/21/2020,10/21/2020,58370-1001
7449f310-916b-4fac-9dc8-2803b4f583c2,SCFBF04B08G081119,Nissan,Frontier,673,864247747.94,2/10/2021,2/16/2021,9/10/2020,41250-460
cf1aa9bb-8c43-4ace-8eea-7f59717c9894,3D4PH6FV8AT680783,Lincoln,Navigator,674,743118003.47,1/22/2021,6/30/2020,8/27/2020,0615-7548
947a1c82-90cb-452c-bebf-428ca7a1f5ac,JH4KC1F30EC362342,Toyota,4Runner,675,282196815.01,1/18/2021,6/3/2020,4/26/2020,54868-0875
7626903f-a8c3-47e2-93a8-161635545b4e,1FTWX3D58AE094272,Mazda,323,676,547426165.47,6/12/2020,8/6/2020,8/22/2020,69219-101
1f647c94-482e-4598-b318-599167a0c33b,WVGAV7AX2AW711851,Toyota,Camry,677,545788471.58,12/22/2020,9/6/2020,8/7/2020,55301-011
e50eab99-d68b-4996-b833-c861d7ddde3a,SCFFDCCDXCG349579,Subaru,Outback,678,514089338.52,10/12/2020,7/20/2020,11/17/2020,54868-5312
c36c8d24-5b1c-4bbf-89e2-396631ea556b,5N1AZ2MG5FN635364,BMW,X5 M,679,44853469.34,8/17/2020,6/19/2020,6/16/2020,0517-0372
5d13b72b-859e-40f6-a2e6-a3b8f7c60097,1B3CB9HA9AD944416,Jaguar,XJ Series,680,654709477.28,9/30/2020,3/19/2021,10/6/2020,0069-4037
0f73102f-8a56-4404-910b-285a500ae78d,4T1BF1FK2EU685331,Chrysler,PT Cruiser,681,28313526.52,6/17/2020,5/5/2020,12/26/2020,10812-345
373cb0c6-332c-451a-a723-a0da99d3bf07,4T1BF1FK1EU332014,Ford,Club Wagon,682,107408886.49,3/23/2021,9/20/2020,4/13/2021,43353-947
6aa7f0c3-0e3a-4a1a-9b00-16f7c4441dad,1C6RD6NT8CS338800,BMW,M3,683,415353433.64,4/22/2020,11/5/2020,2/26/2021,36987-2578
6215ec2a-8a35-4ccc-a60b-f3f73474d620,JN1AZ4EH6FM857248,Lexus,ES,684,489285958.36,10/2/2020,9/6/2020,8/8/2020,12634-166
cb6407f6-e246-4bdf-b8b3-29231aa0d06e,1GYS4KEF6BR310149,Chevrolet,APV,685,39876184.14,6/25/2020,4/25/2020,8/26/2020,52380-1614
75a69773-86fd-489a-821f-70653c246b48,JTDKN3DUXF0038482,Subaru,Legacy,686,621477205.59,6/11/2020,11/6/2020,5/5/2020,46014-0501
838c968f-dbe0-401c-b297-4c4b8eab3239,WBA3C1G58EN745842,Chrysler,PT Cruiser,687,694232933.39,3/27/2021,3/18/2021,1/10/2021,49348-476
901a48ed-ec11-455b-905f-8b3204db0703,WBA6A0C51ED929982,Pontiac,Fiero,688,745967304.03,12/7/2020,9/14/2020,12/27/2020,36987-1781
187c4638-ab6d-414e-b4e9-2d9268ffe1af,WBAUC9C57CV880106,Chevrolet,Monte Carlo,689,128465608.79,4/27/2020,7/26/2020,8/29/2020,60760-060
6dc03d76-2e95-4c41-9f32-2f8c7871ba2c,WP0CA2A84AS266010,Toyota,T100,690,671096463.54,1/18/2021,7/23/2020,2/27/2021,50563-152
0823f8aa-3eaa-41ff-b554-04554789fb3a,1G4HR54K95U576408,Mazda,B-Series,691,481638701.67,4/26/2020,8/8/2020,3/6/2021,41167-0830
044dea7a-c2c2-4629-9ae2-042ce271bd0d,JN1AZ4EH4BM550297,Nissan,Maxima,692,955527287.03,7/19/2020,12/13/2020,3/1/2021,0093-5379
e0c6f733-8530-4dab-83bf-a847bd1991bc,4USBT53524L938360,Toyota,Sienna,693,422477272.63,6/14/2020,9/25/2020,10/5/2020,0172-5729
185b187e-4981-4943-b0bd-b6578df42ab4,3D7LP2ET2BG668071,Mitsubishi,Galant,694,692836954.1,10/6/2020,4/4/2021,11/3/2020,52959-301
22f2f1ef-a7c8-4872-bf45-8458bf0c0c0e,WBA3A9C59CF326187,Ram,Dakota,695,209219797.31,9/16/2020,4/4/2021,7/15/2020,16729-155
d520ff34-54d7-4661-8614-59ae43ba827e,SCBCP7ZA0AC580561,Porsche,Cayman,696,80890977.92,9/17/2020,2/22/2021,7/1/2020,0268-1066
f15aa992-c1c7-4c82-876d-9a72bb8f04da,WAUPN44E47N585012,Dodge,Dakota Club,697,202020662.25,6/1/2020,3/13/2021,12/17/2020,36987-1124
34fbe3c7-22bd-42a4-9dba-8f48d44b5c3a,SAJWA1EK6EM256295,Chrysler,Concorde,698,184801938.49,10/27/2020,6/13/2020,9/13/2020,33261-372
5d24ff71-02bc-43db-a696-8d7732267ae2,WAUJC68E22A331056,Suzuki,XL7,699,838909432.38,6/20/2020,9/1/2020,6/26/2020,0409-7333
d0bb138e-7679-4efa-a922-9566a7e83afe,1D7RW2GK0BS830497,Mitsubishi,Mirage,700,343784783.46,10/26/2020,2/7/2021,8/19/2020,64606-100
620f07b6-98b6-447c-9369-f4b3ebd9fe11,WDDNG7DB8CA139772,Acura,TSX,701,543612635.22,5/26/2020,4/15/2021,10/15/2020,47682-080
8728d0a7-e5e8-496a-ad3a-f61c8a934528,SCBCU7ZA3BC862462,Volvo,960,702,930518632.67,10/13/2020,3/14/2021,9/7/2020,49035-090
a15e4cb5-a662-4c64-8da5-262a9827bc4c,3D73M3CL8BG343006,Chevrolet,Prizm,703,145530373.52,5/14/2020,2/10/2021,10/7/2020,64932-1234
26814b64-5e18-4010-b365-b636c48ce1de,4A31K5DF6BE966043,Mitsubishi,Expo,704,580850850.21,6/14/2020,3/3/2021,10/29/2020,16714-321
c5a82280-82df-4d72-b26e-dc799fd66927,JN8AZ1MU1DW313269,Volkswagen,Passat,705,88606720.98,5/17/2020,4/10/2021,11/4/2020,59779-962
90cfac37-c4b9-4aef-98ab-ab30bd780676,1FTWW3DY8AE301420,Mazda,Millenia,706,186297789.06,10/24/2020,11/14/2020,9/18/2020,52685-425
8239fde7-5254-4d7c-ad09-b7b8f2c16eea,19UUA56993A262701,Maybach,62,707,354432931.42,8/6/2020,1/27/2021,6/16/2020,0378-4298
cfe5b941-277c-4560-9140-5b76f4848304,WA1WMBFE2CD847798,MINI,Cooper,708,182765780.12,11/19/2020,11/22/2020,12/28/2020,64942-1165
d860a902-3f0b-4499-8741-331a6c855afc,JM1DE1KY0E0628739,Toyota,Tundra,709,304256511.4,8/12/2020,1/30/2021,12/31/2020,63981-974
6e315306-37eb-4adf-8d3e-13c69bb59474,3VW1K7AJ4DM841902,GMC,Savana 3500,710,228909491.39,8/13/2020,6/10/2020,1/16/2021,42254-284
65b62bab-4ca4-4576-afe6-9c64e4bde7eb,TRUSC28N821507131,Aston Martin,Vantage,711,101527425.8,6/19/2020,1/10/2021,12/12/2020,57627-113
b8f4723c-64bb-4711-9041-4b1fdf089c9e,KMHCM3AC7BU948995,Volkswagen,Jetta,712,883809582.9,9/24/2020,7/23/2020,1/11/2021,0409-6140
fccae965-2e89-452c-9444-7ec43fd15adb,3C6TD5LT8CG482034,Lexus,GX,713,737884946.83,1/29/2021,10/7/2020,6/2/2020,49349-996
918e4289-5bb2-4cdb-b170-2318b5285f08,WBADS33442G710571,Ford,Thunderbird,714,591301288.13,4/3/2021,12/17/2020,1/23/2021,14783-471
3fbf0992-3054-445b-831a-f6ab036dc66a,JTHBK1GGXE2409127,Mazda,MX-5,715,328997442.53,11/20/2020,11/29/2020,8/12/2020,50021-306
d21f52f6-dbe2-4f5a-88a7-63b035660c9f,YV4952CY6E1302820,Hyundai,Genesis Coupe,716,98978653.03,12/2/2020,8/5/2020,2/19/2021,43353-850
4b870eb9-8a8d-4716-9ec8-c85ad34fc30c,3D7TP2CT5BG881213,Ford,Flex,717,846684679.23,7/22/2020,9/5/2020,1/31/2021,49035-499
7c57ffff-cb47-45a0-bdc3-7627ee6dbc8a,3GYFNAEY2AS758359,Audi,S8,718,925769606.06,10/15/2020,4/1/2021,9/7/2020,0591-0487
1979cf68-9ce4-444c-beff-e916105116fb,JM1NC2JFXD0765475,BMW,7 Series,719,749792929.32,4/11/2021,7/1/2020,7/21/2020,30142-230
12c56065-539c-4670-a492-ed5eb7130a5e,WAUHFAFL5AA529204,Chevrolet,Express 3500,720,144392822.64,6/20/2020,11/5/2020,9/3/2020,65785-166
70ee414a-0d5a-4c48-a82a-4aee9e2571aa,JTDBT4K30B1771814,Lincoln,Mark VIII,721,504764751.06,5/21/2020,10/7/2020,5/23/2020,65954-765
265b0598-b033-4cd9-8f34-d8d7d7cf7be3,1FTSW3A57AE969878,Chevrolet,Camaro,722,957943421.76,10/23/2020,12/12/2020,5/16/2020,60505-2588
9bb43f46-f08b-4e6f-9f96-679b1fb2c9a7,1N6AD0CW5FN395083,Ferrari,F430,723,415781763.52,8/3/2020,2/14/2021,5/20/2020,10578-009
cece44b1-8de7-47b7-99be-ebe201986577,2C3CDYBT7CH880304,Nissan,350Z,724,684800987.93,7/3/2020,2/25/2021,12/22/2020,0069-0099
5b202ce4-44f9-4da6-abf1-05ae473a3d56,TRUUT28N211547700,Oldsmobile,Achieva,725,726634995.52,10/23/2020,7/10/2020,10/20/2020,0603-0649
6a55eb05-3cd0-4eee-a519-9cbeeab5fda2,1G4HE57Y08U412464,Cadillac,Escalade ESV,726,414783384.82,1/30/2021,10/13/2020,7/31/2020,65044-9996
ce1ecd77-b90b-4726-a9a2-11d0a04df422,1N4AL2AP2BC650362,Oldsmobile,Silhouette,727,235209028.78,2/8/2021,10/15/2020,8/22/2020,16590-119
099051c4-4192-4a03-800a-b36d70c1f04f,JTHBK1GG1D2610803,Isuzu,Oasis,728,610094914.89,12/18/2020,10/20/2020,1/21/2021,67510-0662
fc5e6b30-d825-4a38-b365-894fcf7d1c88,1D7RV1CT3BS550195,Dodge,Viper,729,599960480.49,1/23/2021,7/16/2020,4/28/2020,64578-0085
30bd8ee9-fae3-4028-8ef9-8dc37c85731e,1G6DU6EA4A0846825,Plymouth,Voyager,730,268844749.48,6/9/2020,3/28/2021,12/11/2020,51079-107
1a7d6298-2b5b-4bf9-8470-5a408e270e97,WVWED7AJ5BW395948,Chevrolet,HHR,731,244280453.97,8/18/2020,1/16/2021,4/23/2020,66854-010
db6bac6e-6c87-4346-b139-d81a1ee76d51,1G6D25ED7B0710636,Isuzu,Amigo,732,548227776.61,2/3/2021,12/3/2020,5/14/2020,0363-0551
ddd29de0-8ba3-4264-9dda-88426fb5685d,1N6AA0CH3EN375343,Buick,Hearse,733,641814052.85,1/11/2021,4/17/2020,2/3/2021,11084-109
bbb07755-4fa0-469f-8110-a1af5dd53408,WA1LGBFE0BD565975,Mazda,MPV,734,148865293.63,3/27/2021,3/31/2021,2/26/2021,51672-4061
eeb548d8-bfa6-415f-9439-b9cca308ea27,TRUTX28N811018008,GMC,Jimmy,735,584652654.11,10/28/2020,7/15/2020,12/23/2020,0406-8886
17d1d930-7517-4182-baa3-a690487a6075,2T1BURHE9EC184949,Chrysler,Town & Country,736,846579578.94,5/2/2020,2/28/2021,3/31/2021,49715-001
56ebb436-200f-4505-8e33-0cd97bb68810,JH4DC53866S653029,Porsche,924,737,770902659.67,12/27/2020,6/30/2020,2/14/2021,55319-510
9af41793-fe77-47ec-a7c6-f5a31717fc22,1GKUCEEF0AR266686,Suzuki,SJ,738,264627252.73,5/4/2020,6/4/2020,10/14/2020,68001-122
1dd01ed4-a887-447a-8a1d-5c791f3a682b,KMHGH4JH5DU647507,Mitsubishi,Pajero,739,817454470.21,7/15/2020,5/15/2020,5/5/2020,54569-1096
a24de591-23c4-48b0-83db-74c46a62e2ad,WBAVT13526K575155,Lotus,Elan,740,354292084.84,2/16/2021,3/22/2021,3/17/2021,0074-3683
b34f167b-6c66-4464-b921-44f41569599a,KNADM4A34E6341277,Chevrolet,Cobalt,741,199711295.84,8/23/2020,1/31/2021,9/19/2020,41250-437
101605fe-6c1c-450f-a529-107461759ceb,JH4KA96631C881183,Chevrolet,Astro,742,673060866.66,4/12/2021,11/26/2020,9/4/2020,76214-009
e07aad1e-0caf-4bf7-a830-124f81c5bf97,WAUVT68E55A440455,Bentley,Continental GTC,743,672764002.89,9/15/2020,6/20/2020,3/22/2021,43857-0081
f4d173a5-e4b7-4a13-be23-edc7c1fa03f6,2G4GU5GV7C9304580,Cadillac,Escalade ESV,744,234175335.01,8/22/2020,6/9/2020,4/29/2020,53045-237
8c4f2d52-104d-4f8f-a72b-b994b0c512be,WBAPM5C56BF791008,Mercury,Villager,745,818327847.45,4/11/2021,9/30/2020,8/7/2020,58194-019
d53f8a01-d578-4e5d-ab5e-4a300a332adb,1GYS3BEF6CR156224,Acura,SLX,746,142192315.49,8/4/2020,8/19/2020,8/18/2020,36987-2003
74ded232-e811-4a12-bd79-fcf91f718e8d,JA32U1FU6AU686261,Ford,Aerostar,747,755718917.04,1/21/2021,2/27/2021,11/15/2020,14783-038
fc28ce15-5f47-4fc9-ae2b-862210785041,1FTWX3A55AE471094,Mitsubishi,Montero Sport,748,578229177.77,4/22/2020,7/28/2020,3/21/2021,65044-3452
cd93b21f-867a-44de-98c5-9228fcb300df,1GKKRNED1FJ890118,BMW,3 Series,749,524617105.58,12/2/2020,8/29/2020,1/23/2021,10337-395
96165180-49ec-475d-83aa-16940a98ae0b,5UXZV4C58DL189300,Volvo,XC70,750,185069418.17,9/13/2020,11/10/2020,4/1/2021,21749-415
a29bfad9-28e5-4a7b-a741-9ed999d9dad1,1G6D25EY5B0471400,Ford,Mustang,751,264001737.68,11/29/2020,6/7/2020,10/22/2020,41190-335
364e7f68-c1dd-4598-9c41-cfbdfb5d9a30,WAUFL54D11N331764,Dodge,Ram 1500 Club,752,962480752.65,4/22/2020,7/4/2020,12/10/2020,0268-1265
8fa4cc48-c38b-4514-b69c-74ee78b04bf8,1G4HP54K64U140720,Saab,9000,753,903385710.2,6/26/2020,5/29/2020,11/24/2020,55154-5886
67d9b58f-80cf-4e09-9b0c-59e7ffaa9be7,WAUPEAFM0DA301588,Ford,Crown Victoria,754,586311140.22,3/29/2021,3/1/2021,9/29/2020,53489-177
6f70dde0-c914-4262-af25-773181dee223,3VWML7AJ7EM691411,Chrysler,Pacifica,755,889506557.19,1/20/2021,6/15/2020,9/24/2020,0781-3168
615fe89e-ba1b-453f-b831-c4ca80b335cb,JH4KC1F57FC281180,Chevrolet,Silverado 1500,756,509864098.67,10/11/2020,2/19/2021,7/29/2020,37012-243
3fbe7bf3-119d-48b5-b98e-6679f6a76ca9,19UUA66265A626777,Volkswagen,Golf,757,52753070.91,10/20/2020,3/11/2021,7/3/2020,16903-168
33acf64f-4c06-4b2e-ace1-71fd3176ef43,1VWAH7A33EC031180,Ford,E250,758,785426659.22,10/30/2020,3/2/2021,6/16/2020,37000-617
26ec9d9b-1582-4414-a220-2449a360f29b,2C4RRGAG0ER603299,Pontiac,G3,759,749008897.48,9/19/2020,8/6/2020,11/17/2020,0498-2000
7325b285-3302-462c-9b1e-a35865a9ddab,1FTEW1CM3EK483100,Lotus,Elan,760,145393512.49,4/27/2020,5/18/2020,7/29/2020,42549-603
9b3d9f35-a372-4248-a2d6-de8ef28b2321,WBAEH135X7C655493,Ford,F350,761,71958138.07,5/12/2020,6/21/2020,12/4/2020,11697-373
4ad6d22b-d8da-4c0a-ac01-936bdb60aac0,KNAFX5A87F5401304,Cadillac,CTS,762,233094704.73,12/3/2020,3/15/2021,3/3/2021,10014-001
acc37799-415b-45f9-bacd-911e59b64c8e,JTEBU5JR4C5274621,Chevrolet,Citation,763,107078139.42,7/20/2020,5/14/2020,12/12/2020,0781-3408
13be0d79-60fa-4608-81b1-4864e044bfe0,5LMJJ2H51DE015329,Maserati,Quattroporte,764,979847639.09,10/5/2020,7/31/2020,5/10/2020,68308-020
ea56b0eb-0620-4b3e-9fc5-eb437a5fb805,WBAVM5C50DV501393,Audi,80,765,85875186.99,11/12/2020,5/26/2020,1/7/2021,53045-237
37ecc39a-857a-4db5-a172-9d145e5e5749,SCBZB25E11C331917,Suzuki,Aerio,766,118935523.44,7/19/2020,5/28/2020,3/27/2021,65862-024
bb04642d-a256-4624-9cc6-7dc155fb7c63,1B3CB4HA2AD181464,GMC,1500 Club Coupe,767,127847199.77,4/15/2021,12/27/2020,12/15/2020,0168-0434
322501c0-aba8-406d-a07c-c5d20b66c55b,5N1AA0NC2BN865994,Land Rover,Range Rover,768,481654929.94,4/19/2020,8/8/2020,7/7/2020,0378-5157
e41a7f56-569e-4717-ba2f-89dec8c239d1,1C4NJCBA9DD753048,Dodge,Ram Van B350,769,369329069.04,1/30/2021,2/8/2021,3/19/2021,76237-177
45a96742-06da-40a3-8bf1-979800ffb5e5,5GAKRBED8CJ134759,Hyundai,Sonata,770,612911666.14,5/26/2020,11/13/2020,8/29/2020,48951-6033
aaabf050-04e1-4047-9daa-2897ee7bffc7,KMHTC6AD8DU284464,Lexus,LS,771,489349973.42,9/17/2020,1/21/2021,10/9/2020,63739-467
1cd29c4f-9fd7-4ef7-b91a-fa2294a2e122,WBANV13528B215784,Nissan,Quest,772,441344875.7,10/30/2020,9/1/2020,2/23/2021,55154-3828
e5086884-88b3-4cf0-982c-276139f76223,WBANE735X6B183327,Saab,900,773,652203514.49,4/20/2020,9/30/2020,7/20/2020,65954-010
4ed33569-d460-4106-b631-dc754f1f5fa1,WAUDK78T88A544168,Porsche,Boxster,774,165043706.03,2/26/2021,10/31/2020,10/2/2020,68180-199
d22799f9-21c6-4bc6-8b12-5b53c2fa8fee,WAUJC58E24A747881,Volkswagen,Fox,775,977467216.44,3/9/2021,8/22/2020,7/1/2020,58411-173
da25dbbf-17e8-4747-b810-98eb4088e22a,WAULT64B42N134063,Subaru,Outback,776,965602282.34,10/31/2020,8/5/2020,10/9/2020,55513-283
3ac15020-9a21-4e63-9c85-dd6b9168df68,WBA3V5C56EJ442833,Ford,E150,777,605397667.42,8/5/2020,7/30/2020,6/14/2020,58118-0508
26cb56ca-2be4-40d8-9690-6dfae5ee7dfd,WP1AA2A23CL800531,GMC,Savana 2500,778,673098166.3,5/18/2020,8/11/2020,1/23/2021,0093-0265
fb69047c-4983-4233-9f19-8d65aee4ca7b,WBADS43432G021966,Acura,TSX,779,99811701.81,5/27/2020,7/14/2020,11/6/2020,60505-3664
e6b69771-dc4f-467a-b3df-b07ab0c07516,WP0CA2A8XEK867976,Lotus,Elise,780,281858836.88,9/27/2020,7/26/2020,12/24/2020,59158-914
90b9362a-57da-4bea-a452-632455e3b4cb,WBANN73577B046024,Land Rover,Discovery Series II,781,324747710.36,11/15/2020,8/4/2020,7/3/2020,0268-6528
8b92e2ed-d9a9-43f3-9abd-0f1fad6d52a9,1N6AA0CC4DN677596,Infiniti,Q,782,266884587.15,1/3/2021,1/26/2021,3/11/2021,50181-0044
05627f0a-50ed-4a6f-9681-fd8dd7dd1c34,1GD11XEG5FF512791,Mazda,929,783,75300071.51,8/16/2020,12/22/2020,3/20/2021,65649-401
07c571f7-b971-4bc5-8476-1ffef36aa464,1YVHZ8BHXB5865357,Infiniti,G,784,878342054.27,5/26/2020,10/28/2020,2/22/2021,53345-007
80079acd-64d2-409b-9f97-9ec14cd6acd8,YV1672MK4A2031748,Mitsubishi,Montero,785,683253045.78,8/15/2020,10/15/2020,1/27/2021,61310-101
81c58aed-64dc-4dfc-96d2-8868ab7056e0,19UUA9F28BA491217,Porsche,Boxster,786,390711889.68,5/28/2020,8/17/2020,3/3/2021,16571-011
fa3d710a-3c8d-4dfe-9eb5-3bfaa2c374a5,JN1CV6AP8AM738431,Ford,Probe,787,419886374.44,5/11/2020,7/23/2020,3/15/2021,51645-703
6cf7f10a-957b-48f1-bbf2-ff99c3d91517,1GYFC56249R974025,Porsche,Boxster,788,146224255.14,11/17/2020,11/18/2020,12/5/2020,0225-0580
92d82a5c-77ee-4803-b18f-f4cbff6432a9,3C3CFFBR8CT585321,Chevrolet,Suburban 1500,789,57384785.93,1/31/2021,7/21/2020,7/20/2020,23360-153
86350f8d-98b3-4186-944c-dd2ce4b13481,WBAPM77559N904971,Pontiac,Grand Am,790,76752437.57,1/3/2021,4/13/2021,6/4/2020,0378-1051
bc16749a-d06b-4da9-a66e-2a9c3ca254b6,1D7RV1GP0BS545663,Mercury,Grand Marquis,791,506768166.48,5/5/2020,1/23/2021,3/12/2021,10742-6758
e54cfab4-9e6f-4857-aaef-fa4e457ec144,2G61S5S32E9772759,Buick,Century,792,575207009.06,1/13/2021,2/3/2021,5/8/2020,55926-0016
9e6240ae-544e-4dc2-be9a-e49a07650eb7,5FPYK1F49CB228525,Infiniti,G,793,585965128.68,6/9/2020,11/17/2020,11/28/2020,0143-9982
87107fd8-94e1-4e2a-b19a-242f590a6fa2,3C63DRALXCG325714,Lotus,Esprit,794,702215132.47,8/28/2020,1/20/2021,12/15/2020,59050-448
6937d01e-fcfd-4d0b-aaa9-4f337625443b,WAUCFAFRXDA877826,Chevrolet,Monte Carlo,795,42266781.76,4/25/2020,2/27/2021,1/13/2021,68645-461
ad9e3a25-0a58-4bb4-99bf-70beae9e7c63,WBAGL63463D347026,MINI,Countryman,796,200727261.88,11/20/2020,2/11/2021,7/21/2020,51191-2016
42f6b525-4cf6-4770-8eff-a5fa4f88ea7f,4T1BD1FK2EU431771,Toyota,Previa,797,543072129.26,5/8/2020,10/19/2020,7/18/2020,60505-2871
6b956141-cc01-4983-acdd-83294fe24798,JM1CR2W34A0601591,Volvo,XC60,798,936733818.85,1/4/2021,10/21/2020,12/5/2020,37000-826
12e776fc-45fe-4279-9375-64848fd6904a,WBS3C9C56FJ365116,Mitsubishi,Lancer Evolution,799,647898314.73,8/17/2020,9/1/2020,5/22/2020,49288-0908
684e78e0-c2fd-448c-858c-efe67639d68d,WUADUAFG4AN279721,Pontiac,Aztek,800,637743849.94,2/25/2021,12/26/2020,5/19/2020,41520-238
9cefeaac-26b5-4e31-ab63-c85b670f5d10,1G6KF57945U492527,Volkswagen,Jetta,801,654373042.61,9/26/2020,1/8/2021,4/10/2021,35356-865
86db5cae-2efb-41ae-8ba8-789d5b77ba2d,WVWGU7AN5AE633765,Chevrolet,G-Series G30,802,85342037.77,11/18/2020,5/28/2020,8/18/2020,49349-832
ecbb7e3b-68dc-4a4e-942f-b68e72340b39,JH4CW2H62CC217888,Nissan,Pathfinder,803,750690891.26,9/25/2020,1/18/2021,4/4/2021,0078-0539
b6bb1d5f-6ebc-46f0-89f2-a570d9480f50,YV4902DZ2D2202373,Chevrolet,Venture,804,92327058.8,1/21/2021,11/26/2020,8/1/2020,0168-0347
c28a3aa8-ec6e-4490-94a4-725bcfda226f,4USBT53504L144893,GMC,Rally Wagon G3500,805,135277272.58,8/26/2020,11/2/2020,1/20/2021,24598-0121
faebea44-4de4-4ac0-9b78-76274aa09e46,WAUEKBFB7BN845483,Ford,F250,806,885652556.95,3/26/2021,5/9/2020,8/20/2020,52544-082
94c8f9c4-0877-4377-b78b-6dac562ee401,3C3CFFCR0FT779747,Jaguar,XJ,807,803911268.34,3/18/2021,8/15/2020,6/2/2020,37000-752
d0878105-4cf2-45b4-a258-2864b09ed425,2G4WY55J811513371,Subaru,Justy,808,750937797.7,10/2/2020,9/9/2020,9/11/2020,0378-5110
280d9da5-ec8f-49ef-ae2e-6e535f822f44,JH4CL96986C261154,Alfa Romeo,164,809,394990017.44,3/2/2021,5/4/2020,9/15/2020,50845-0058
852baff0-4881-4f2d-be4a-5a8e2d9ae3cb,3FA6P0SU3FR907281,Land Rover,Range Rover,810,442074400.92,4/26/2020,12/22/2020,6/6/2020,0703-2394
87e54b39-589f-4ea9-9525-6586e6cc03eb,YV126MFB6F2468264,Subaru,Outback,811,560178876.15,8/18/2020,11/29/2020,11/19/2020,25237-0013
a20a8388-fd55-42bd-bfb4-84fe0c3181f6,WAUVC68EX2A962512,Pontiac,GTO,812,624353592.71,6/14/2020,12/26/2020,4/8/2021,65862-309
6ade3c42-9eaa-4be6-868b-b1f54b9cd488,YV4952CY4C1228326,Mitsubishi,Endeavor,813,98648462.27,9/8/2020,9/1/2020,2/1/2021,60429-071
62673130-fe93-4c34-96e6-afd7224cf4de,ZFBCFABHXFZ907656,Chevrolet,Suburban 2500,814,308216148.74,4/13/2021,10/27/2020,3/14/2021,21695-692
81e91057-48f3-4c8e-a10c-fc47ad18bdb2,WAUJC58E35A582943,Land Rover,Range Rover,815,367513081.7,5/11/2020,8/31/2020,5/31/2020,60760-413
201b4edd-5a31-40a2-8f42-c2ec62aab1ef,2G4WD532151317947,Pontiac,Grand Prix,816,721524473.97,4/30/2020,5/25/2020,7/9/2020,61957-2553
